titulo,categoria,telefono,direccion,ciudad,rating,cantidad_reviews,url,dominio,place_id,emails,tiene_web_propia,es_cadena,fecha_extraccion
Azteca,Restaurant,+54114381-6362,"Lima 603, C1073AAM Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,1333,,,ChIJ78txotfKvJURSy_lYDFJD54,,False,False,2025-10-20T21:20:40.052026
Havanna,Coffee shop,+54114806-1287,"Av. Pueyrredón 1802, C1119ACO Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,1332,http://www.havanna.com.ar/,www.havanna.com.ar,ChIJ946C2pvKvJURX4CEeAdfXJo,,True,True,2025-10-20T21:20:43.067633
"Chungo Ice Cream, Coffee and Delicatessen",Ice cream shop,+54114781-6543,"Virrey del Pino 2500, C1426 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,1287,http://www.chungo.com.ar/,www.chungo.com.ar,ChIJ4T-mOtC1vJURjw_hD9BTXFw,"eventos@chungo.com.ar, exportacion@chungo.com.ar, rrhh@chungo.com.ar, ventas@chungo.com.ar",True,False,2025-10-20T21:20:46.084120
"BELLA ITALIA breakfast, lunch & dinner",Coffee shop,+54112286-9694,"República Árabe Siria 3330, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,1187,http://www.bellaitaliaba.com.ar/,www.bellaitaliaba.com.ar,ChIJxZqIinm1vJUR-o3i5TRE9dM,,True,False,2025-10-20T21:20:49.731578
CUADRA,Bakery,,"O'Higgins 3202, C1429 BBJ, Cdad. Autónoma de Buenos Aires",BBJ,4.0,1185,http://instagram.com/cuadra.ba,instagram.com,ChIJJwRiU161vJURBlUc-noXuPA,,False,False,2025-10-20T21:20:53.631063
Bar Franklin,Bar,+54115250-3229,"5800, C1431BZT, Franklin D. Roosevelt 5748, 1431 Buenos Aires",Buenos Aires,4.0,1150,http://www.barfranklin.com.ar/,www.barfranklin.com.ar,ChIJ1whu-lq2vJUR3nif4Yc1998,info@barfranklin.com.ar,True,False,2025-10-20T21:20:55.141525
Chocorisimo Caseros,Ice cream shop,+54810-220-2000,"B1678AEP, Justo José de Urquiza 4876, B1678AEP Caseros, Provincia de Buenos Aires",Caseros,4.0,1145,http://www.chocorisimo.com/,www.chocorisimo.com,ChIJoS8ybCO4vJURbUMa-ruhdr4,"daniel@chocorisimo.com, esteban@chocorisimo.comcontactomail, franquicias@chocorisimo.com, franquicias@chocorisimo.cominternacionales, info@chocorisimo.com",True,False,2025-10-20T21:20:57.092837
Yatasto,Pizza restaurant,+54115192-8993,"Av. S. Martín 3201, C1416 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,1104,https://www.instagram.com/yatastopizza/,www.instagram.com,ChIJ1Zz4HAK2vJUR9b_XmCfdx0E,,False,False,2025-10-20T21:20:59.566545
The Monkey’s C.H.,Bar,,"Guatemala 4462, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,1080,https://www.instagram.com/themonkeysch,www.instagram.com,ChIJm_wzzM-1vJURjd9rkMFaTRM,,False,False,2025-10-20T21:21:01.069509
Shambala,Bar,,"Costa Rica 5673, C1414 BTE, Cdad. Autónoma de Buenos Aires",BTE,4.0,1071,https://www.instagram.com/shambala.house/,www.instagram.com,ChIJ-cnNFpK1vJURqCJJ2AgjyZo,,False,False,2025-10-20T21:21:02.579502
Café Martínez,Coffee shop,+54114964-2452,"Av. Córdoba 2677, C1187AAA Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,1064,http://www.cafemartinez.com/,www.cafemartinez.com,ChIJLwYf6JHKvJURoH9SEHCI3Sc,,True,True,2025-10-20T21:21:04.085196
Mundo Argentino,Pizza restaurant,+5452532965,"Av. Díaz Vélez 4502, C1405DCN Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,1053,https://www.instagram.com/mundo.argentino.pizzeria/,www.instagram.com,ChIJD2gP9GjKvJURceXP0jL2KpM,,False,False,2025-10-20T21:21:05.587995
The Coffee Store,Cafe,+54114545-0377,"Av. Melián 2795, C1430EYG Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,1034,https://www.thecoffeestore.com/,www.thecoffeestore.com,ChIJjSNq3Ie2vJURXZw4U_s-85U,"ventas@thecoffeestore.com, ventas@thecoffeestore.cominstitucional",True,False,2025-10-20T21:21:07.096477
Café Martínez SMART SERVICES,Coffee shop,+54114915-2394,"Tte. Gral. Juan Domingo Perón 4169, C1199 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,1022,http://www.cafemartinez.com/,www.cafemartinez.com,ChIJRSbJjmbKvJURSV6D3VThGBA,,True,True,2025-10-20T21:21:08.910001
Closet Bar,Bar,+54113506-2733,"AAE, Av. Congreso 4991, C1431 Buenos Aires",Buenos Aires,4.0,1001,https://www.instagram.com/closetbarbsas/?hl=es,www.instagram.com,ChIJ0Z2OeF-2vJURWQjNBNd8V4w,,False,False,2025-10-20T21:21:10.413389
Como en Casa,Breakfast restaurant,+54114816-5570,"Riobamba 1239, C1116ABI Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,947,https://www.instagram.com/comoencasabuenosaires/,www.instagram.com,ChIJhWDGiL3KvJURgcP998U8qLE,,False,False,2025-10-20T21:21:11.922141
MALAVIDA CLUB,Bar,+549112297-3319,"Piedras 78, C1070AAG Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,930,,,ChIJYcmtUNU0o5URqXl3qxggA5E,,False,False,2025-10-20T21:21:13.432990
Cacillo,Eatery,+54114981-4947,"Av. Rivadavia 3602, C1204 AAO, Cdad. Autónoma de Buenos Aires",AAO,4.0,924,https://www.cocina.com.ar/cacillo/,www.cocina.com.ar,ChIJeVyeYl_KvJURfo4pc68Bz84,,True,False,2025-10-20T21:21:14.936019
SANTOS BAR,Bar,+549112857-6209,"Cnel. Niceto Vega 5924, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,903,http://www.santosbar.com.ar/,www.santosbar.com.ar,ChIJb2zude21vJURsUAFdiP0zpw,info@santosbar.com.ar,True,False,2025-10-20T21:21:17.730882
Angélica,Pizza restaurant,+54114813-0007,"Riobamba 815, C1120 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,865,,,ChIJo--L2b_KvJUR5zmiX7xA8V0,,False,False,2025-10-20T21:21:22.647853
Buenos Aires City,Bar,+54111111-1111,"Sarmiento 1548, C1042ABC Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,862,https://bsascity.alacarta.online/,bsascity.alacarta.online,ChIJYX0JDMTKvJURX-bSvcorIg0,,True,False,2025-10-20T21:21:24.153035
HACHEKA . Beer & Garden,Bar,+54115835-1580,"Luis María Campos 5370, B1683 Villa Bosch, Provincia de Buenos Aires",Villa Bosch,4.0,854,,,ChIJkW26QCG5vJURYtBhVsQbd_c,,False,False,2025-10-20T21:21:26.412455
LA VOLUNTAD S.I alto,Coffee shop,+54113083-4799,"9 de Julio 392, San Isidro, 1642 Buenos Aires",Buenos Aires,4.0,836,https://instagram.com/lavoluntadok,instagram.com,ChIJHeIgmwjLvJURLb1bgiEoM-I,,False,False,2025-10-20T21:21:27.921632
Terminal Krakovia Bar,Bar,+549112731-8366,"Doblas 608, C1424BLN Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,806,https://www.instagram.com/terminalkrakovia/,www.instagram.com,ChIJU83ipW3LvJUR18p536HVLpk,,False,False,2025-10-20T21:21:29.428123
Forrest Gump,Bar,+54114772-1490,"Av. Federico Lacroze 2393, C1426 CPI, Cdad. Autónoma de Buenos Aires",CPI,4.0,773,,,ChIJQwwIvMa1vJURGQl3TGu_oFs,,False,False,2025-10-20T21:21:30.935486
Confitería San Miguel,Bar & grill,+54114822-0777,"Av. Pueyrredón 1599, C1118AAF Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,763,https://www.facebook.com/Sanmiguelcafebarcomidas2016/,www.facebook.com,ChIJ583sDprKvJUR1DY6UBQnowg,,False,False,2025-10-20T21:21:33.952079
OSA NEGRA,Cafe,+54113869-2274,"Iberá 2108, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,744,https://www.instagram.com/osanegraba/,www.instagram.com,ChIJYYS9G-e1vJURyR2mw7lJGC0,,False,False,2025-10-20T21:21:35.462777
La Panera Rosa Aeroparque,Restaurant,,"Av. Costanera Rafael Obligado s/n, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,744,https://www.lapanerarosa.com.ar/,www.lapanerarosa.com.ar,ChIJw4yj9VS1vJURbf51903vjqo,,True,True,2025-10-20T21:21:36.973626
Cafetería Swami,Coffee shop,,"Francisco Bilbao 2102, C1406 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,703,https://m.facebook.com/pages/category/Tea-Room/Caf%C3%A9-Swami-1591510224254489/,m.facebook.com,ChIJw6x6IuLLvJUR5agmV6JqnP8,,False,False,2025-10-20T21:21:39.985512
La Cigüeña,Cafe,+54114822-0241,"Marcelo Torcuato de Alvear 2299, C1122AAI Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,687,,,ChIJOUrVSpHKvJURtsf07WxyFR0,,False,False,2025-10-20T21:21:41.493571
Doha BA Oficial,Bar,+54115099-0990,"Godoy Cruz 2619, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,669,http://instagram.com/dohabaoficial,instagram.com,ChIJ6e_U6DC1vJUR1QX8scD8XrM,,False,False,2025-10-20T21:21:44.513140
Costumbre argentinas- Abasto,Coffee shop,,"Av. Corrientes 3020, C1193AAP Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,656,http://www.costumbres.com.ar/,www.costumbres.com.ar,ChIJSSYNPgDLvJURkcEhAsWK3Y4,,True,False,2025-10-20T21:21:46.023671
Vaicrem Heladeria Temperley 2,Ice cream shop,+54114292-9010,"Av. Almte. Brown 3201, B1834 Temperley, Provincia de Buenos Aires",Temperley,4.0,644,,,ChIJsV4W793SvJURdJAUAh0D6ZY,,False,False,2025-10-20T21:21:55.591856
EN BORGES BAR,Bar,+54113065-8443,"Jorge Luis Borges 1637, C1414DGA Cuidad de Buenos Aires, Cdad. Autónoma de Buenos Aires",Cuidad de Buenos Aires,4.0,592,https://www.instagram.com/enborgesbar,www.instagram.com,ChIJLe5QiYi1vJURrrqlxVpIQlk,,False,False,2025-10-20T21:21:57.101723
The Coffee Store Plaza Irlanda,Cafe,,"Gavilán 1095, C1406BBQ Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,564,,,ChIJHTgwOB_JvJURd8-mbQGFIrY,,False,False,2025-10-20T21:21:58.606641
Molina Panadería Café,Bakery,+54115966-4062,"Sanabria 2394, C1417 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,563,https://www.instagram.com/molinapanaderiacafe/?hl=es,www.instagram.com,ChIJGU34pyLJvJURD9QLHaLx3Cs,,False,False,2025-10-20T21:22:00.114699
Hotel Majical,Hotel,+54114381-8813,"San José 435, C1076AAI Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,559,https://instagram.com/hotelmajical,instagram.com,ChIJ18imf9nKvJURyiIAuUDwHoc,,False,False,2025-10-20T21:22:01.625392
Baum Palermo,Brewery,+54114774-5704,"Honduras 5720, C1414BNH Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,554,,,ChIJa1l5hpK1vJURqQJsnXLEBBo,,False,False,2025-10-20T21:22:03.128300
Mística caballito,Cafe,+54114432-2881,"Av. Rivadavia 5499, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,554,https://www.facebook.com/cafemistica,www.facebook.com,ChIJ_XwX3zjKvJURtmklY52UwYk,,False,False,2025-10-20T21:22:04.638175
The Hood,Hamburger restaurant,+54112408-1623,"Av. Caseros 3001, C1264AAK, C1264 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,545,,,ChIJZ45wA6TLvJURzWJ86PDFCcU,,False,False,2025-10-20T21:22:06.148070
CAFÉ DEL BIOGRAFO,Coffee shop,+54114304-5204,"Av. San Juan 1900, C1232 AAN, Cdad. Autónoma de Buenos Aires",AAN,4.0,527,,,ChIJ91XNSyDLvJURAtu4gBsi118,,False,False,2025-10-20T21:22:07.653406
MIGUEL Café,Cafe,,"Soler 4499, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,505,,,ChIJ3fmFHom1vJURzZQw9MisleA,,False,False,2025-10-20T21:22:09.156237
Jakarta Coffee,Cafe,,"Nicaragua 5606, C1080 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,503,,,ChIJpzixrXK1vJURuQZOGiBisqk,,False,False,2025-10-20T21:22:10.667085
Lorenzo,Coffee shop,+549114427-7604,"Terrero, C1416 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,498,,,ChIJRy2aCOjLvJURLd2qBc8lnvQ,,False,False,2025-10-20T21:22:12.178295
Café Martínez,Cafe,+54116597-9126,"Av. Córdoba 2202, C1120AAR, C1120 AAR, Cdad. Autónoma de Buenos Aires",AAR,4.0,486,https://instagram.com/cafemartinezeconomicas,instagram.com,ChIJQUx7lBvLvJUR5voienu7m-Q,,False,True,2025-10-20T21:22:13.688402
Fara Coffee Deli,Argentinian restaurant,+54113534-1014,"Av. Rivadavia 13302, B1704 Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,4.0,480,https://instagram.com/faracoffeedeli?igshid=MzRlODBiNWFlZA==,instagram.com,ChIJWSlC1gnIvJUR8JD5xuTnYjM,,False,False,2025-10-20T21:22:15.193583
Gabu Deli,Coffee shop,+54112150-3890,"Montevideo 1250, C1018 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,463,https://linktr.ee/gabudeliviandas,linktr.ee,ChIJVQIhH7zKvJURSKdNT-IxIRE,,False,False,2025-10-20T21:22:16.701863
Podio Helado,Ice cream shop,+549114050-6766,"Austria 2289, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,462,https://elpodio.com.ar/,elpodio.com.ar,ChIJGy_NR5zKvJURFDFoYKwobG8,,True,False,2025-10-20T21:22:18.212614
Café Martínez,Coffee shop,+54113179-3673,"Bucarelli 2310, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,453,https://www.cafemartinez.com/,www.cafemartinez.com,ChIJOeGkR7O3vJUR5zTPxFrdWVE,,True,True,2025-10-20T21:22:20.779356
Eggs & Greens Café,Health food restaurant,+54116554-8505,"Soldado de la Independencia 670, C1426 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,430,https://eggsandgreens.com/,eggsandgreens.com,ChIJ5zfPk9m1vJURpp7za1j9NpE,info@eggsandgreens.com,True,False,2025-10-20T21:22:22.286641
Espacio García Parque,Coffee shop,+54116555-9122,"No es necesario ingresar al Parque, Av. Costanera Rafael Obligado 6745, C1429 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,400,https://www.instagram.com/espaciogarcia?igsh=NndmMHZ0cTFkb2ow,www.instagram.com,ChIJe2cHfgC1vJURJ37SjB_r7Og,,False,False,2025-10-20T21:22:25.134530
Star New,Bar,,"Gral. José Gervasio Artigas 1372, C1416 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,399,,,ChIJ67sW9_DJvJURCmJl6zYZUf8,,False,False,2025-10-20T21:22:26.637936
Posta Café,Cafe,+549116587-1538,"Av. Pres. Roque Sáenz Peña 815, C1035 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,383,,,ChIJq6qaEs7KvJURQsIZNnNTZRk,,False,False,2025-10-20T21:22:28.148652
INDIA BAR,Bar,+54116806-3555,"Godoy Cruz 1752, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,333,,,ChIJoRvftxu1vJURWZ-gYzkBYgM,,False,False,2025-10-20T21:22:29.659525
Punto Criollo,Grill,+5475503815,"Malabia 201, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,313,,,ChIJGQHulrjLvJUR-Ir7Jb5F-Vs,,False,False,2025-10-20T21:22:31.166776
La Gale Cervecera | Ramos Mejía,Bar,,"Espora 68, B1704FAB Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,4.0,303,http://www.lagale.com.ar/,www.lagale.com.ar,ChIJk_TnJbDHvJURTXSgGrvxSOM,,True,False,2025-10-20T21:22:32.676423
Jobs Arcade,Bar,+549113906-0146,"El Salvador 4139, C1175 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.0,266,https://jobsarcade.mesa.express/,jobsarcade.mesa.express,ChIJLeuPj7rLvJUR2KXP3YZIvOY,,True,False,2025-10-20T21:22:34.200824
Los Oteros - Cervecería,Bar,+54112899-3030,"Entre Ríos 3416, B1754 San Justo, Provincia de Buenos Aires",San Justo,4.0,245,https://instagram.com/losoteros.ac?utm_medium=copy_link,instagram.com,ChIJ9e7IuxDHvJURgAxKtlmLzrw,,False,False,2025-10-20T21:22:36.259096
La Birreria Lanus,Bar,+54112526-7171,"Gdor. Carlos Tejedor 257, B1824 Lanús, Provincia de Buenos Aires",Lanús,4.0,220,http://www.labirreria.com.ar/,www.labirreria.com.ar,ChIJ1QpjEEzNvJURK2NGFVP0l_I,,True,False,2025-10-20T21:22:37.759757
Neider Resto,Gastropub,+54113170-1613,"Av. Hipólito Yrigoyen 4100, B1824 Lanús, Provincia de Buenos Aires",Lanús,4.0,169,https://linktr.ee/neider.resto,linktr.ee,ChIJQ_qGJfPNvJURWSknSJ7nGF8,,False,False,2025-10-20T21:22:41.506591
Kentucky Urquiza Av Triunvirato 4500,Pizza restaurant,+54114523-6226,"Av. Triunvirato 4500, C1431FBU Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,10705,https://kentucky.com.ar/,kentucky.com.ar,ChIJSfZxvme2vJURpnWijdCGtAs,,True,True,2025-10-20T21:22:52.052096
Burger King,Fast food restaurant,+5443283427,"Carlos Pellegrini 451, C1009ABI Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,3.9,10083,http://www.burgerking.com.ar/,www.burgerking.com.ar,ChIJOSpMboTLvJUR2gBJbaRA8C0,,True,True,2025-10-20T21:22:58.085702
Burger King,Fast food restaurant,+5447724141,"Av. Sta. Fe 4190, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,9629,http://www.burgerking.com.ar/,www.burgerking.com.ar,ChIJoyA7OSK1vJURMvCWxqLp2TA,,True,True,2025-10-20T21:22:59.587020
Burger King,Fast food restaurant,+5445190164,"Av. Cabildo 2957, C1429AAA Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,6919,http://www.burgerking.com.ar/,www.burgerking.com.ar,ChIJP_Q2Lh23vJURtuibHSxl1hI,,True,True,2025-10-20T21:23:11.665951
Turf,Restaurant,+54114922-7384,"Inclán 3802, C1242 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,6651,https://www.instagram.com/turf.parrilla,www.instagram.com,ChIJx7gB-anLvJURLecUsKL_RTU,,False,False,2025-10-20T21:23:13.176234
La Gran Rana,Restaurant,+54114524-2642,"Av. Álvarez Thomas 3425, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,6143,,,ChIJ_6svj2C2vJURa-nPKkYwxtc,,False,False,2025-10-20T21:23:14.685175
La Recoleta de Haedo,Restaurant,+54114460-3138,"Av. Rivadavia 16001, B1706AYI Haedo, Provincia de Buenos Aires",Haedo,3.9,5879,https://m.facebook.com/recoletadehaedo/,m.facebook.com,ChIJzTOFD4XHvJURovvN2pwWMLw,,False,False,2025-10-20T21:23:16.195948
Buda Bar,Bar,+549116806-3555,"Costa Rica 4667, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,5766,https://www.instagram.com/budabarbs/,www.instagram.com,ChIJSWHCHYK1vJUR1eYJs9SEdq4,,False,False,2025-10-20T21:23:17.702615
Ebro,Restaurant,+54114372-7574,"Av. Entre Ríos 390, C1079ABQ Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,5651,https://www.instagram.com/ebrorestaurantbar?igsh=cmJkZXlwNGhybmhy,www.instagram.com,ChIJR6JPs93KvJURYWEi5yzSFnU,,False,False,2025-10-20T21:23:20.712837
La Azulada,Restaurant,+54114774-5833,"Baez, Arévalo y, C1426 BRH, Cdad. Autónoma de Buenos Aires",BRH,3.9,5502,https://www.laazulada.com.ar/,www.laazulada.com.ar,ChIJkw2M1pe1vJURwP_hbvwE0bw,,True,False,2025-10-20T21:23:25.244117
La Farola Express Bernal,Restaurant,+54114388-0616,"Zapiola 141, B1876 Bernal, Provincia de Buenos Aires",Bernal,3.9,5471,http://www.lafarolaexpress.com.ar/,www.lafarolaexpress.com.ar,ChIJycpNap8vo5URcfdAUxA-wks,,True,False,2025-10-20T21:23:27.683587
T.G.I. Friday's,American restaurant,,"Vicente López 2070, C1128 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,5197,http://www.tgifridaysargentina.com.ar/,www.tgifridaysargentina.com.ar,ChIJ-T8Qh6LKvJUROFVBkxveZP8,,True,False,2025-10-20T21:23:30.651664
McDonald's,Fast food restaurant,+54810-666-1212,"Ruta Nac, Av. Crovara 3 Y, La Tablada, Provincia de Buenos Aires",La Tablada,3.9,4754,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,ChIJ9ydYlkrPvJURnuYP0Bxeh5Q,,True,True,2025-10-20T21:23:32.262958
Alma café,Cafe,,"Cerrito 304, C1010 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,4711,https://www.instagram.com/almacerrito_?igsh=YTZkdzFqcWZ2c2gy,www.instagram.com,ChIJk9T_ds_KvJURIgq2CwFSACU,,False,False,2025-10-20T21:23:33.766973
La Ferneteria (Palermo Soho),Bar,,"Serrano 1349, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,3.9,4491,http://www.laferneteria.com/,www.laferneteria.com,ChIJWdSQvIm1vJURPz9lrNP5reQ,"eventos@laferneteria.com, rrhh@laferneteria.com, vipevents@laferneteria.com",True,False,2025-10-20T21:23:35.269844
El Club de la Milanesa,Argentinian restaurant,+54113210-6880,"Av. del Libertador 16688, B1642 San Isidro, Provincia de Buenos Aires",San Isidro,3.9,4434,http://www.elclubdelamilanesa.com/,www.elclubdelamilanesa.com,ChIJ_6kjDy6wvJURQm6Cu3PLvQA,info@elclubdelamilanesa.com,True,False,2025-10-20T21:23:40.792477
Williamsburg Infanta,Hamburger restaurant,,"Av. del Libertador 3883, C1425ABL Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,4415,,,ChIJ4QqcOp-1vJURto7OQN-6E5c,,False,False,2025-10-20T21:23:44.763071
Restaurante Narda Comedor,Restaurant,+54116131-0664,"Mcal. Antonio José de Sucre 664, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,4402,,,ChIJAwDJL0u0vJURY9lYjlO_gP0,,False,False,2025-10-20T21:23:46.271018
Coco Café,Cafe,+54114843-7491,"Cabello 3794, C1425APP Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,4159,http://www.cococafe.com.ar/,www.cococafe.com.ar,ChIJZ5anbHm1vJURzdWAkOlR3s0,info@cococafe.com.ar,True,False,2025-10-20T21:23:47.779841
Tiara Petit Restaurant,Pizza restaurant,+54114242-0617,"Av. Adolfo Alsina 602, B1828ABN Banfield, Provincia de Buenos Aires",Banfield,3.9,3773,https://www.facebook.com/Pizzeria-Tiara-Resto-154080064655451/,www.facebook.com,ChIJV2oNyKHSvJURpVybRq1BVbw,,False,False,2025-10-20T21:23:50.247958
Milanga & Co.,Restaurant,,"Av. Corrientes 920, C1043 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,3650,https://www.instagram.com/milangaco/?hl=es,www.instagram.com,ChIJ16t3lrHLvJURFFNAemria0w,,False,False,2025-10-20T21:23:53.262911
ALaParrilla,Restaurant,+54117526-8502,"Belgrano 402, B1876 Bernal, Provincia de Buenos Aires",Bernal,3.9,3609,,,ChIJORqGjXcto5URqVl1rtV9-LQ,,False,False,2025-10-20T21:23:54.773742
La Farola Express,Restaurant,+54114541-8256,"Av. Dr. Ricardo Balbín 3991, C1430 AAK, Cdad. Autónoma de Buenos Aires",AAK,3.9,3542,,,ChIJ_8qv1uy2vJUR_1af4BtgMAc,,False,False,2025-10-20T21:23:56.285031
La Farola Express,Restaurant,+54114243-8705,"Av. Meeks 1295, B1834GBG Gran Buenos Aires, Provincia de Buenos Aires",Gran Buenos Aires,3.9,3535,,,ChIJe7NV1eDSvJUR94re3YG-WYw,,False,False,2025-10-20T21:23:57.792458
Tío Pipas,Restaurant,+54114612-0201,"Av. Rivadavia 7401, C1406 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,3451,,,ChIJb5mFI4_JvJURsfI98k_A5A0,,False,False,2025-10-20T21:23:59.293350
Runa,Beer hall,+54114201-0333,"Juan Bautista Palaá 501-519, B1870 Avellaneda, Provincia de Buenos Aires",Avellaneda,3.9,3375,http://www.instagram.com/harlem.hood/,www.instagram.com,ChIJ_RHEnFIzo5URCIVh4YfnWhU,,False,False,2025-10-20T21:24:00.801563
Burger King,Fast food restaurant,+5446322644,"Av. Rivadavia 6225, C1406 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,3215,http://www.burgerking.com.ar/,www.burgerking.com.ar,ChIJe_BQFzPLvJURQX82qnwzjcw,,True,True,2025-10-20T21:24:02.312224
El Torreón,Restaurant,+5445543202,"Echeverría 3202, C1428ECD Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,3174,https://instagram.com/eltorreon.belgranor?utm_medium=copy_link,instagram.com,ChIJRwNamHi2vJURMxVtvyZmHns,,False,False,2025-10-20T21:24:03.822355
Urbion Plaza,Pizza restaurant,+54114724-0505,"Belgrano 3788, C1650 San Martín, Provincia de Buenos Aires",San Martín,3.9,3011,,,ChIJMegcpna3vJURbPOzb5Ag7Uc,,False,False,2025-10-20T21:24:05.333031
Molière,Restaurant,+54114343-2623,"Chile 299, C1098 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,2860,https://www.instagram.com/moliere_oficial,www.instagram.com,ChIJzZpmPNU0o5URsRLxS4of7DU,,False,False,2025-10-20T21:24:06.843269
La Birra Bar Colegiales,Restaurant,,"Av. Álvarez Thomas 540, C1427CCS Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,2777,http://www.labirrabar.com/,www.labirrabar.com,ChIJk-_hY7G1vJURE0rELltAfAQ,"cv@labirrabar.com, cv@labirrabar.comtodos, info@labirrabar.com",True,False,2025-10-20T21:24:08.353630
Café Martínez,Coffee shop,+54116360-6944,"Bulnes 1790, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,2775,http://www.cafemartinez.com/,www.cafemartinez.com,ChIJ4_CUIYHKvJURQXpaYuy4UiY,,True,True,2025-10-20T21:24:10.304542
La Estancia,Argentinian restaurant,+54114831-8015,"Av. Sta. Fe 3954, C1425 BHO, Cdad. Autónoma de Buenos Aires",BHO,3.9,2650,,,ChIJab5dJIK1vJURytjhhlUfEkE,,False,False,2025-10-20T21:24:19.405576
Café Martínez,Cafe,+54114862-2395,"Av. Corrientes 3799, C1194AAD Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,2649,http://www.cafemartinez.com/,www.cafemartinez.com,ChIJZSGQ-mHKvJURIvd5FsxP8SM,,True,True,2025-10-20T21:24:20.914096
Totín,Argentinian restaurant,+54114554-8422,"Av. Álvarez Thomas 1951, C1427CDG Cdad. Autónoma de Buenos Aires",Buenos Aires,3.9,2620,,,ChIJr8qi9XO2vJURgK_PS-tYeHo,,False,False,2025-10-20T21:24:22.424917
