titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
AXION energy,Gas station,Cafe,"Estación de Servicio AXION que cuenta con:
- suministro de combustibles de la más alta calidad destacándose la línea premium QUANTIUM.
- tienda Spot! con servicios de cafetería, comidas rápidas, quiosco y Parada Sanguchera.
- venta de lubricantes Castrol.",5498008880282,"Av. Gaona 2399, C1416DRL Cdad. Autónoma de Buenos Aires",Buenos Aires,C1416,Buenos Aires,AR,-34.6141496,-58.460574699999995,4.3,2184,http://www.axionenergy.com/,www.axionenergy.com,15521549067673032162,ChIJXUAtyR3KvJUR4lVy7qOeZ9c,True,open,https://lh3.googleusercontent.com/-mWYBfYobNCI/AAAAAAAAAAI/AAAAAAAAAAA/BgweEjYKLCo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyP66Nj81pei6v72RxnFPXByndAS3O8APFHPHI0kZekP-4WJEVon12NtL0rGjvEno4h7uEk6hMGMPNrJUzNIcg4EOnEKOaq5raxFbRZJ8-NvUijjhfkv5QTfeDHtxrZswM31T-AA=w408-h544-k-no,73,,
El Podio,Ice cream shop,Coffee shop,,54944329500,"Av. Rivadavia 5900, C1406GLO Cdad. Autónoma de Buenos Aires",Buenos Aires,C1406,Buenos Aires,AR,-34.6236798,-58.4484425,3.9,2175,http://www.elpodio.com.ar/,www.elpodio.com.ar,13783147085521803735,ChIJuQ_CpzvKvJUR19l8fz-TR78,True,close,https://lh5.googleusercontent.com/-fGLhE5gD-bM/AAAAAAAAAAI/AAAAAAAAAAA/ibjg1L9KAEA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNf36-BD6w-JJpo7w9WoWeSo-FCV13NqhoxIir1=w408-h840-k-no,412,moderate,
Pizzería La Posta,Pizza restaurant,"Cafe, Italian restaurant",,5491149570032,"Av. San Juan 2999, C1232 AAL, Cdad. Autónoma de Buenos Aires",AAL,C1232,Buenos Aires,AR,-34.624186,-58.406893999999994,4.2,2170,https://bit.ly/lapostadesancristobal,bit.ly,14634310960458606552,ChIJOZcBXP3KvJUR2Ke9WkiEF8s,True,close,https://lh3.googleusercontent.com/-cQoBXvf9rjk/AAAAAAAAAAI/AAAAAAAAAAA/zGiTgg6GGYs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqyIX1v4dtnq7T5cplLdMQVLKQK7QtAu1fV3COiZgeiztWtvDR9bvxg8uL2zUqfL7kiL0y7D04Phn7cz11EiKERBWv9BWlcMcra9C9t1lRALTQdhMxEvdKo-QeauODM_r647Ni_=w426-h240-k-no,470,moderate,
GOUT CAFE GLUTEN FREE,Gluten-free restaurant,"Coffee shop, Restaurant",,5491148258330,"Juncal 2124, C1125 ABB, Cdad. Autónoma de Buenos Aires",ABB,C1125,Buenos Aires,AR,-34.592987,-58.3972725,4.3,2161,http://www.goutglutenfree.com.ar/,www.goutglutenfree.com.ar,6370134282776936641,ChIJyfIPd5fKvJURwQB1OGFDZ1g,True,close,https://lh6.googleusercontent.com/-detkVkihy6M/AAAAAAAAAAI/AAAAAAAAAAA/GOvrUnMw1o0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOhQw1TKsqIloJUYaja3VaUPNNj6IDf7ghsFtuR=w408-h535-k-no,1055,moderate,
Clorindo Café/Brunch,Coffee shop,Cafe,"Café de especialidad en el corazón del Barrio Recoleta.
Desayunos, almuerzos , meriendas, Brunch.
Espacio de ocio y trabajo ideal.
Sector de patio e interno.",,"Talcahuano 1261, C1061 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.593587,-58.385768899999995,4.4,2143,https://instagram.com/clorindo.ba?igshid=MzRlODBiNWFlZA==,instagram.com,4405340606121094207,ChIJqwKfS8HLvJURP6xz1vDpIj0,True,close,https://lh6.googleusercontent.com/-tlhNU7xOwWE/AAAAAAAAAAI/AAAAAAAAAAA/OpIYZR39qPc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nooYbQ4XUljCwpLWG-2-x5Ke9yGm7cNHVwrCl5e9utFraKRigAwIaGO7hQkIeHEwndsdQ4qQ4DorF2QODfDiFKJjB__Taumsutd88oxfiyYj8Ehp6LKZtyJfsnlETNFdC0Q75_7=w408-h544-k-no,1635,moderate,
Tienda de Café,Cafe,"Breakfast restaurant, Cafeteria",,5491160799432,"Dr. A Melo 2986, B1826DVR Lanús, Provincia de Buenos Aires",Lanús,B1826,Buenos Aires Province,AR,-34.7075755,-58.394172299999994,4.4,2125,http://www.tiendadecafe.com.ar/,www.tiendadecafe.com.ar,9852532466453669523,ChIJ_yLeeSLNvJURk2b5yBM6u4g,True,open,https://lh4.googleusercontent.com/-k20qNP5yssA/AAAAAAAAAAI/AAAAAAAAAAA/957cKJdfv28/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npDrj3RRPXQo1u_lVgI1_obNZNtQ9va9cRGlzgq9jMcTqWO5G4yj17kSMS6PTqv3faX3d4GteDOIQt_U4_ftatrjGuRQAhVqR2qtqGliUHwXBzx6L4D4ISdD4UkWwIREG_9bXCt=w408-h334-k-no,846,moderate,
Café Martínez,Coffee shop,Breakfast restaurant,Expertos en café,5491125642056,"Hidalgo 872, C1405 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1405,Buenos Aires,AR,-34.6088649,-58.441578799999995,4.4,2123,https://www.instagram.com/cafemartinezhidalgo872,www.instagram.com,9675461059633950624,ChIJYUcNQhPKvJURoC-bKZIkRoY,True,open,https://lh6.googleusercontent.com/-r04Flc0JHOo/AAAAAAAAAAI/AAAAAAAAAAA/7Jy3GBY_Pfc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMYN2DNgMi6c20fngVOUjHu68yer2imG5_6I5xz=w432-h240-k-no,889,moderate,
Havanna,Cafe,"Breakfast restaurant, Cafeteria",,5491142081576,"Av. Tte. Gral. Juan Domingo Perón 2857, B1822AGO Valentín Alsina, Cdad. Autónoma de Buenos Aires",Valentín Alsina,B1822,Buenos Aires,AR,-34.672126,-58.407827999999995,4.2,2122,https://www.havanna.com.ar/,www.havanna.com.ar,8020153415804723626,ChIJ__9u4oTMvJURqiEtAQpPTW8,True,open,https://lh5.googleusercontent.com/-1p4DStvFQlc/AAAAAAAAAAI/AAAAAAAAAAA/xKMq2QSP8xA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np9EVGEFRh0eXh80W2BFBLX6xJCuM8Yu7ZLyNp5-9YFLsbRcx6OvPKx5VZnKCy6EuaY8GZMDaCbud_SERXOKg51PbphZ4rJHTEc89xmm0zdv4c1XOl4EW0P9PdCRPvPCinN4ktS3A=w426-h240-k-no,635,inexpensive,
Staff,Pool hall,"Bar, Coffee shop, Pizza restaurant, Pub, Restaurant",,,"GMO, Av. Rivadavia 7178, C1406 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1406,Buenos Aires,AR,-34.6302027,-58.4664315,4,2115,https://www.restomenuqr.com.ar/staff/?fbclid=PAAabhuGmh7SPRlnfrSvGHy4icbu6OBTWUVk0cNLdCcjKVrvmIZxPGBHz15UM_aem_Af8wcJCgqn-yUhqKzbOp9TxeCZIiYya4Sajn92X-0OVirGQU0MCniD-4dv79_6Z6GOc,www.restomenuqr.com.ar,1721756942614229506,ChIJNWxS5YjJvJURAnIVKtHo5Bc,True,close,https://lh5.googleusercontent.com/-STyomDFIXRQ/AAAAAAAAAAI/AAAAAAAAAAA/Xi9llimpIkk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr35jFwnK4RxnvukByazZiVetKgYUb5pL49thY0OUpAhaOCGcdVCblb8YY-xLzVec8tD1iH8XMBhbXepz0_3aOS68fP4VydkJpbq1VxggJu7Q5OcYfyA74IoXZqaVMMDUI9AJdu=w408-h306-k-no,657,moderate,
Tienda de Café,Cafe,Cafeteria,,5491148961754,"Mendoza 2299, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1428,Buenos Aires,AR,-34.560398,-58.4564975,4.1,2102,http://www.tiendadecafe.com.ar/,www.tiendadecafe.com.ar,11135313695270693233,ChIJOXSQQtO1vJURcekm9c6UiJo,True,close,https://lh3.googleusercontent.com/-AussFCsqxmA/AAAAAAAAAAI/AAAAAAAAAAA/wzeBHtxCyLg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nobatAoeuSbZ9zJ0VI-nCR7nPLYknf2DnSj_ofraON5iH1bhZif7nE_Pe67ODaCCImeN9jLB5w0kM_339He-pQNSlQfo7sG6_vO1S4jVWzzk_gejsNv8xN9-JfZy_RsRcii74gfhw=w408-h306-k-no,541,moderate,
Bilbo Cafe Villa Urquiza,Coffee shop,Eating disorder treatment center,"Cafeteria de Especialidad.
Desayunos, Almuerzos, Brunchs, Meriendas y Cenas
Abierto todos los días incluidos los feriados
Encontranos en @bilbocafe",5491147430243,"La Pampa 5501, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1431,Buenos Aires,AR,-34.5820876,-58.4843092,4.4,2082,http://www.bilbocafe.com/,www.bilbocafe.com,2565127966716577850,ChIJkUTfkrC3vJUROsiPi0sqmSM,True,close,https://lh4.googleusercontent.com/-lNO7Rpc9FhA/AAAAAAAAAAI/AAAAAAAAAAA/fiRnWLBH14E/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNUUNGhI3C2zXeTMso7Sd6PoOit9B-1ttSL-WNR=w408-h725-k-no,731,,
Café Martínez,Coffee shop,Breakfast restaurant,,5491148543341,"Av. Raúl Scalabrini Ortiz 306, C1414DNQ Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5995918,-58.4386388,4.1,2075,http://www.cafemartinez.com/,www.cafemartinez.com,11353370562107462699,ChIJqUHlaXPKvJURK9TKnV9Gj50,True,close,https://lh5.googleusercontent.com/-b9xTPCMMJ58/AAAAAAAAAAI/AAAAAAAAAAA/wU9OYEn1neg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrQF-A-tiKETcaGL_TVme-ZxKvNe1OjKf9ghucBP6A8grBx4zk4uulkeeDlqoFt2I8Ew5_qNHJ9ZlMTwKfwZMqm5YnB6EGK4LHghplOGxAReN3e4_3b3ldwye3mA2L9nqabvRmP=w408-h306-k-no,566,moderate,
Havanna,Coffee shop,Cafe,,5491147138343,"Bartolomé Mitre 3601, B1650 San Martín, Provincia de Buenos Aires",San Martín,,Buenos Aires Province,AR,-34.575741799999996,-58.5372571,4.2,2066,http://www.havanna.com.ar/,www.havanna.com.ar,13188725073248462183,ChIJg9rTYXG3vJURZyVDx5PDB7c,True,close,https://lh4.googleusercontent.com/-N_0WTzYHp3A/AAAAAAAAAAI/AAAAAAAAAAA/bPWbe5QXwu8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqE73iEWV_kUBUCxSuEvnO9ZaVPPm0neZyvJb9Rjzr2IgiIKP0WK1nKaUvxIc12d7_TSAn3g3M8lVdwd08mAfxN5b-qF8jmhGyG2i-J1Nq80UPK0XWlykcRA-DWN_FM04s5VmxPmw=w426-h240-k-no,404,moderate,
Bonafide,Cafe,,Café y Chocolates desde 1917 ☕🍫,5491180319419,"Av. Cabildo 1776, C1426 ABR, Cdad. Autónoma de Buenos Aires",ABR,C1426,Buenos Aires,AR,-34.5653076,-58.4541549,4.1,2063,http://www.bonafide.com.ar/,www.bonafide.com.ar,15929129563384248511,ChIJvY89pNG1vJURv_iwFvGiD90,True,close,https://lh3.googleusercontent.com/-_g187usNNww/AAAAAAAAAAI/AAAAAAAAAAA/iEZGfgArDms/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMmnPJYwpEyGTXU8GSA7OtF0OAC_bU3H79liI-q=w408-h306-k-no,538,moderate,
La casita de Oberón,Gift shop,"Cafe, Cafeteria",Un mundo mágico donde compartir todos tus momentos llenos de amor y alegria,5491173604705,"Av. de Mayo 944, B1704 Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,B1704,Buenos Aires Province,AR,-34.6494468,-58.5637714,4.6,2055,https://www.facebook.com/LaCasitaDeOberonRamosMejia/,www.facebook.com,931516387972119368,ChIJsdeojufHvJURSHuILzhp7Qw,True,close,https://lh3.googleusercontent.com/-mKGvyLFySj4/AAAAAAAAAAI/AAAAAAAAAAA/y56V61xvwGk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npnYleqhYnsl72s7Banfu7SgUeh7hepUDCLj6UftadIsTgiQMvECupGtHxZ1A6C4BI3FaHQEJml9mgW_5UDGqsT2DALuHkkhh6FISVNwTqc00sB-2D1EJYWM8MK1IkJlAiNUXUa=w408-h544-k-no,2949,,
Tostado - Lanús,Cafeteria,Cafe,,,"E. Del Valle Iberlucea 2833, B1824 Lanús, Provincia de Buenos Aires",Lanús,B1824,Buenos Aires Province,AR,-34.7043361,-58.3933773,4.3,2053,http://tostadocafeclub.com/,tostadocafeclub.com,17041030073935658004,ChIJsaEXlWnNvJURFPyuo5Dmfew,True,open,https://lh4.googleusercontent.com/-sNjXqxB9yo4/AAAAAAAAAAI/AAAAAAAAAAA/NMExHM6yCe0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrmKboByz2lgXc0vihfSolMxiRUtzZ_sFJDZPDHbiPi0gtKsw2qpOVr0cUeM1AiGJy-YBsD3xuPPrm-l3cJIGuIsYxBQUpkurQ1rYq1HoYK3MYPofWKV-195JECqWs3kd7R_XWn=w408-h306-k-no,944,moderate,
Havanna,Espresso bar,Cafe,,,"Carlos Pellegrini 141, C1009 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1009,Buenos Aires,AR,-34.606795399999996,-58.3806522,4.3,2052,,,18012282281944382575,ChIJmYdiIAzLvJURb3xbYU17-Pk,True,close,https://lh4.googleusercontent.com/-r9KNhAcZXRc/AAAAAAAAAAI/AAAAAAAAAAA/Nc3lt3rFaeE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npodqbdf55-JaqZ3S0oCHBLqmOumtzKR2Duusr-eIHHp_x5GOCPcU03GDu9Nf4TFRLjMZYKys1o7IYkcBeJAawtHJnIv2P_XjlCtzSxeOdwMzB81phmes654pa55ITFgHGc6XY=w408-h307-k-no,535,moderate,
Starbucks,Cafe,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5498001220129,"Av. Callao 1501, C1024AAB Cdad. Autónoma de Buenos Aires",Buenos Aires,C1024,Buenos Aires,AR,-34.5918309,-58.391705099999996,4.3,2050,http://www.starbucks.com.ar/,www.starbucks.com.ar,7993036217612719395,ChIJibO3H73KvJURI1WjSxf47G4,True,close,https://lh4.googleusercontent.com/--Tr5rHK2CZU/AAAAAAAAAAI/AAAAAAAAAAA/2cH_F6kIcDY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBs-aXjL16EPX4FI2NZmNbZirNQ7DaYGhdTKK1HTLGcm2PCORiIdvdbRNjxj9Vr4AyqMdXFGzvT8MHvJWXo9aiNR_N-Ca7lqrC1aq6iS7HHVTdrYfP8b1cBS683smm0vPx9l0=w408-h306-k-no,576,expensive,
Oh! Tea China Town,Bubble tea store,Cafe,"Streamlined cafe serving bubble teas, fruit teas & lattes, plus pastries, shakes & sodas.",5491122996645,"Av. Juramento 1600, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1428,Buenos Aires,AR,-34.5574154,-58.4487502,4.3,2041,http://www.ohtea.com.ar/,www.ohtea.com.ar,1756854166888049398,ChIJqY4w_oG1vJUR9uqGe46ZYRg,True,close,https://lh3.googleusercontent.com/-TJIMtHfSH24/AAAAAAAAAAI/AAAAAAAAAAA/_uu_X9w7eDo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNTugkB49EwHcGoW27lTxXToHk0trCh-jqfR5oG=w408-h272-k-no,1270,moderate,
Starbucks,Cafe,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5498001220129,"Av. Elcano 3179, C1427CIV Cdad. Autónoma de Buenos Aires",Buenos Aires,C1427,Buenos Aires,AR,-34.5728241,-58.459619599999996,4.2,2034,http://www.starbucks.com.ar/,www.starbucks.com.ar,14608810487424085916,ChIJEeoUin62vJURnO_pzbzrvMo,True,open,https://lh4.googleusercontent.com/-fO9aXYcRzW0/AAAAAAAAAAI/AAAAAAAAAAA/hLhKTTT878A/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqPMU68cnOaqmaWjYoJHnBYZAATDnLd3jO7p_j94ZpK9BrX8vNd8KI-Pq5MJ5wy3TaVHbLO4PQtzmQFj0vLlMuo1eidow5YqHQnsbv6dIzDyKPk6r9qFRnQQ8omQg8scN7GOSHBOQ=w408-h302-k-no,630,expensive,
Axion Energy,Gas station,Cafe,"Estación de Servicio AXION que cuenta con:
- Suministro de combustibles de la más alta calidad destacándose la línea premium QUANTIUM.
- Tienda Spot! con servicios de cafetería, comidas rápidas y quiosco.
- Venta de lubricantes Castrol.",5491148036605,"Av. Gral. Las Heras 2499, C1425ASB Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.585983899999995,-58.398702,4.2,2016,https://www.axionenergy.com/Paginas/index.aspx,www.axionenergy.com,10226411678706779914,ChIJRwdC657KvJURCkc5bD2D640,True,open,https://lh6.googleusercontent.com/-95PojWcfOFI/AAAAAAAAAAI/AAAAAAAAAAA/-yS6SQYKlsk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrHLEunMe8il8CAJTK9sjisKcM6XOWaK2wG1zyDikFVuvv1Ravrd2Zcv9QUjpUZdrmnQuHHOd034nWl_CXv7YmVGCXgwqV0mR99VfB6aGS3E2xjfnK4V0Hp4AJ3_V36RTSAgnWn=w408-h306-k-no,222,,
La Fonte D'Oro | Sucursal Alto Palermo (Capital Federal),Coffee shop,Restaurant,"Somos una cadena Marplatense de cafeterías con más de 60 años de presencia en el mercado local, con espíritu de permanente crecimiento y evolución.

Ofrecemos a nuestros clientes espacios confortables y actuales para disfrutar a toda hora de encuentros de amistad, tiempo libre o solo trabajar cómodamente.

Servimos productos de elaboración propia donde elegimos cada ingrediente, cuidamos nuestros procesos y nos aseguramos que el producto final que llegue al cliente sea tan exquisito como seguro.",5491127629749,"Charcas 3601, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5889636,-58.4158439,4.1,2014,http://lafontedoro.com/,lafontedoro.com,16372784768334144927,ChIJRXPg6IHLvJURn6V7BADRN-M,True,close,https://lh6.googleusercontent.com/-tKujNZcIRYw/AAAAAAAAAAI/AAAAAAAAAAA/-f06VzuYNYA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOc4cp18KfJRBcMcR0-rXIYIptndJrK0ehBThlJ=w408-h607-k-no,1099,moderate,
Café Martínez,Coffee shop,,,5491146327727,"Lautaro 402, C1406 DKJ, Cdad. Autónoma de Buenos Aires",DKJ,C1406,Buenos Aires,AR,-34.631937,-58.4553283,3.9,2009,http://www.cafemartinez.com/,www.cafemartinez.com,3945665953563937968,ChIJ-yVP7y7KvJURsAyInEfSwTY,True,close,https://lh6.googleusercontent.com/-qkSZO7AA6iM/AAAAAAAAAAI/AAAAAAAAAAA/x54IErVlZVE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npdHwYDA3h_aI4ov6k1hSx_DxNuzgI0gyyKpI7dVAU4nRnfdrKM3lWqo0djKFext5oi7hMWJViVaAaIBqIe5XxB9mg0staO3FJAtGUSehJE7EeZrdprllbSBHVWhgpU3cSfwBKBRw=w408-h544-k-no,619,moderate,
Coffee and Bar Roma,Cafe,"Bar, Cafeteria","Bar Notable de La Boca, construido en 1905.
Comenzó como un almacén y despacho de bebidas de barrio hasta que en 1950 se convirtió en el mítico café que conocemos el día de hoy.
Con su aspecto de anticuario, detenido en el tiempo, vio pasar una variedad de artistas, desde Carlos Gardel hasta Benito Quinquela Martin.",5491143021354,"Olavarría 409, C1162ABI Cdad. Autónoma de Buenos Aires",Buenos Aires,C1162,Buenos Aires,AR,-34.6361717,-58.358675,4.5,2004,https://www.instagram.com/caferomabar/?hl=es-la,www.instagram.com,822094670605045051,ChIJ4d1LIro0o5URO80nTb-qaAs,True,close,https://lh3.googleusercontent.com/-EojrSxV4sSM/AAAAAAAAAAI/AAAAAAAAAAA/5u9BqVh7rkQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4not7c9WE7r1S-LTdnK85Uh51QqbfRHQ2glg49JMPqOEb9PX8vKjkiMib5uLLHmyWiYR6shRutP4PfK6Eu5ldQqaXzvO4ukWmcqc1ZTgHE07TxgcKF3JKOyTkn-ZC1Zdg9JgrdQloR-0qKX7=w408-h541-k-no,1590,moderate,
Bonafide,Cafe,,,,"Av. Rivadavia 9901, C1407DZI Cdad. Autónoma de Buenos Aires",Buenos Aires,C1407,Buenos Aires,AR,-34.6378212,-58.5036175,4.4,2002,http://www.bonafide.com.ar/,www.bonafide.com.ar,16010242811349041196,ChIJdyw4-rPJvJURLAA20gLPL94,True,close,https://lh3.googleusercontent.com/-1p1qVU7Ns_8/AAAAAAAAAAI/AAAAAAAAAAA/gnM7TYs0j84/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipP73wN4ClNaFTjT7OPHUCTRc2G8iXnRnt-tTXDh=w408-h544-k-no,595,moderate,
Café martinez,Coffee shop,Cafe,,5491142531331,"Conesa 144, B1879 Quilmes, Provincia de Buenos Aires",Quilmes,B1879,Buenos Aires Province,AR,-34.7184916,-58.261502699999994,4.2,2000,http://www.cafemartinez.com/,www.cafemartinez.com,12577282883113611293,ChIJjw3fRRQuo5URHXCWFyV8i64,True,open,https://lh5.googleusercontent.com/-8RfolkM_Sx0/AAAAAAAAAAI/AAAAAAAAAAA/R_QmREnBY1c/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzdUDsTrzLN8P1g9jQVsqOLqscBFPskbP-zT5q9e6EmSxxhmTlWCrW7_vecJwSGVgmXU8mPBVX-OA64nlCCf-5oc64tVmKtzHWzbBEW6BE4wjNqCXEztNIibN7iU71AVNaci8b8sMPLvkZ=w408-h544-k-no,750,moderate,
Beio,Restaurant,"Bar & grill, Coffee shop, Gastropub, Pizza restaurant",,5491149543362,"Av. Rivadavia 2099, C1429AAK Cdad. Autónoma de Buenos Aires",Buenos Aires,C1429,Buenos Aires,AR,-34.6093346,-58.3961726,4.2,1997,https://beio.com.ar/,beio.com.ar,10540315762053672403,ChIJ1TCxS-jKvJUR0-2oMVe5RpI,True,open,https://lh4.googleusercontent.com/-MHHvMc-8EM4/AAAAAAAAAAI/AAAAAAAAAAA/9LbTb9qnpLo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOuflhbsFEMgvVQ0qc11WmjU_PgQJZOQx9tj96Q=w426-h240-k-no,683,moderate,
La CaZona LAVA AUTOS,Car wash,Cafe,"Servicios de lavado para todo tipo de vehículos: desde autos y monovolúmenes hasta pick-ups, F100, RAM y motos. Nos dedicamos a que tu medio de transporte brille con esplendor, garantizando resultados impecables en cada visita.

Nuestra promesa es ofrecerte la excelencia en atención, con productos de calidad que aseguran un acabado de lujo. Disfruta de nuestra disponibilidad 24 hs todos los días del año, para que nunca te falte el mejor cuidado.

Mientras tu vehículo recibe el mejor tratamiento, relájate en nuestro bar y sala de espera, con sillones masajeadores y sala exclusiva para niños.",5491145819469,"Av. Juan Bautista Justo 5469, C1416 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1416,Buenos Aires,AR,-34.6157161,-58.473792499999995,4,1997,https://www.instagram.com/lavaderolacazona/?hl=es,www.instagram.com,4027590314465604707,ChIJtXM4JfDJvJURY7SGSg3g5Dc,True,open,https://lh3.googleusercontent.com/-nwFE74SMIGU/AAAAAAAAAAI/AAAAAAAAAAA/zQOQnhDqQ-A/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOxmEhBjK_2keOBEM2BKVM-z0CfEAsK5xMe_5iG=w408-h280-k-no,405,,
Che Miranda Salón De Pizzas,Pizza restaurant,"Coffee shop, Pizza delivery","Pizzas empanadas calzones
Variedad de platos
Cerveza artesanal
Menú del día",5491146718718,"Av. Avellaneda 4199, C1407 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1407,Buenos Aires,AR,-34.6301032,-58.4869024,4.4,1996,https://linktr.ee/chemiranda,linktr.ee,1974008959648260410,ChIJ-8J5M77JvJUROuFFp7AWZRs,True,open,https://lh5.googleusercontent.com/-cgdmuaC0fjM/AAAAAAAAAAI/AAAAAAAAAAA/GZ2FT10deTw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOi3SmGuy-ihcYgU4cc9HBXC2jBhk61fFbuqjI=w412-h240-k-no,2340,moderate,
Sansa café & Brunch,Coffee shop,"Breakfast restaurant, Cafe, Gastropub",,5491125312457,"Nogoyá 3302, C1417 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1417,Buenos Aires,AR,-34.6047991,-58.4948579,4.2,1992,,,9575941821274624438,ChIJRUOZe4u3vJURtpHh1lmU5IQ,True,close,https://lh5.googleusercontent.com/-9aVZC2CewTw/AAAAAAAAAAI/AAAAAAAAAAA/eE9fEq_vjK4/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7_CJ7xqIhxHBCkK2BQqhrIC40LnjAtjBkDGvkNxMEpjQZxumb3k-8EirUzqxUTAPBK8tD6gmRCtzzMHUsJvwiNxSQy37U9TS1qRQNUxJuPfv1Pu6VYntXg54ZbzjbmdSZMhP6Mg=w408-h544-k-no,978,moderate,
Paluchino Café,Restaurant,Cafe,,5491128537121,"Av. Corrientes 1902, C1025 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1025,Buenos Aires,AR,-34.604613,-58.393972999999995,3.9,1982,,,552827492871316510,ChIJLQUA3cHKvJURHiSq_qwJrAc,True,close,https://lh4.googleusercontent.com/-j_An_MX8Xf4/AAAAAAAAAAI/AAAAAAAAAAA/C5HFAQybXDw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqWNrQQeb43PPZXQU5GKuCRzpUG-kAYNUh9ZzxKBQO8tjCcOMdu7VVsW7XCV0j9E8m1I_wibJKXlW3sxLmd7UHI4f7KV8KgjhgFLybT6OPsACK_oKqy_XvbRof5xeHVj3643Fic=w408-h306-k-no,734,inexpensive,
