titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
Chuí,Restaurant,"Bar, Vegan restaurant, Vegetarian restaurant","Chuí es un restaurante vegetariano y vegano ubicado en Villa Crespo, Buenos Aires, reconocido por su ambiente único: un gran jardín selvático y una cocina abierta con hornos a leña. Fundado por cuatro jóvenes emprendedores, el lugar se destaca por su propuesta sin carne, con platos que combinan vegetales, hongos, quesos y fermentados, ideales para compartir. Su menú incluye clásicos como la milanesa de gírgolas y el paté de hongos, y ofrece una cuidada selección de vinos. Chuí es un oasis urbano premiado por la Guía Michelin y muy popular entre locales y visitantes.",,"Loyola 1250, C1414 C1414AVB, Cdad. Autónoma de Buenos Aires",C1414AVB,C1414,Buenos Aires,AR,-34.5901281,-58.4411172,4.5,5394,https://linktr.ee/chui.ba,linktr.ee,10781509577401687569,ChIJpQgfDBG1vJUREd5_d9adn5U,True,close,https://lh5.googleusercontent.com/-6t6lJyMlrqY/AAAAAAAAAAI/AAAAAAAAAAA/DFYxTziy4rM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipObYqV5RUngqTK0Nu5G9viSHiHYSkaA3R2I1g_R=w426-h240-k-no,5387,moderate,
Los Gallegos,Restaurant,,"Los Gallegos
Restaurant
@restaurantlosgallegos",,"Pres. Juan Domingo Perón 358, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,B1878,Buenos Aires Province,AR,-34.7280758,-58.262684,4.6,5386,https://m.facebook.com/restaurantlosgallegos/,m.facebook.com,18106393920015063141,ChIJWclBUGkuo5URZVjKpVbVRvs,True,close,https://lh3.googleusercontent.com/-o5jY5mTyf_c/AAAAAAAAAAI/AAAAAAAAAAA/j7Z8wCtJq7M/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqvb-wZq2V3kLY6A64YQB3-NNsZMNnvPgGJhTkL4g5yMg9dPXIrl-VQZzMUcuJpyPeMMjxXwVD5xhowyotojx9uYhiEoLyzPhB2vOrrHu-pC4iphEsVkBsoiekuQiEcl2XB1qeO=w408-h884-k-no,2621,moderate,
Museo del Jamón,Spanish restaurant,"Argentinian restaurant, Cheese shop, Ham shop, Restaurant","El Museo del Jamón Centro es un espacio gastronómico de primer nivel, que invita a sus comensales a revivir los sabores tradicionales de la cocina española, en el corazón de la Ciudad de Buenos Aires, desde hace más de 16 años.",5491143824144,"Cerrito 8, C1010 AAB, Cdad. Autónoma de Buenos Aires",AAB,C1010,Buenos Aires,AR,-34.6082069,-58.382253,4.3,5374,https://elmuseodeljamon.com.ar/,elmuseodeljamon.com.ar,14467789256907372182,ChIJXfjOFtDKvJURljYt76zpx8g,True,close,https://lh5.googleusercontent.com/-T5VkYLB74o0/AAAAAAAAAAI/AAAAAAAAAAA/iF0j7Ju8GRA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNkxiSQm_UgVfuxuoVZObhnriw1eohpP024HKW_=w408-h272-k-no,4718,moderate,
McDonald's,Fast food restaurant,"Hamburger restaurant, Meal delivery, Takeout restaurant, Restaurant","Classic, long-running fast-food chain known for its burgers & fries.",,"Av. Sta. Fe 1780, C1060ABQ Cdad. Autónoma de Buenos Aires",Buenos Aires,C1060,Buenos Aires,AR,-34.596000499999995,-58.393171499999994,3.7,5368,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,16130043695607692368,ChIJp098Cr7KvJURULw50Edt2d8,True,open,https://lh4.googleusercontent.com/-GOoDRVrs8oQ/AAAAAAAAAAI/AAAAAAAAAAA/4HTc36KNYYI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMiPeewXSPxbgl96Sx1dygnDf6_XFbNGH60Dp8w=w512-h240-k-no,992,moderate,
PADRE Panadería & Confitería,Panadería,"Cafetería, Restaurante","Establecimiento de café especial con granos tostados artesanalmente, comida casera y cerveza artesanal.",5491144272373,"C1425FFB, Honduras 4184, C1180 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1180,Cdad. Autónoma de Buenos Aires,AR,-34.5943429,-58.422518999999994,4.3,5362,http://padrecoffeeroasters.com/,padrecoffeeroasters.com,1891943441320281175,ChIJBRHHYoa1vJURV4QGM4mIQRo,True,close,https://lh4.googleusercontent.com/-mzF4lE4uNbs/AAAAAAAAAAI/AAAAAAAAAAA/vOPZEhe94D8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npiBwTaRdvIDzyK5cORCDdQzyJnAYYSjuhEMktq9SU78zDK6iotrbzw_D6Cy7lA_x4WQnx8fmotvlpuGn-VuUNE313ZA0Pd1SCvtG_haBxPBzquc0chIWbMy2AJGk9c0TOubpJ84g=w408-h305-k-no,5981,moderate,
Gardiner Restaurant,Restaurant,,Polished restaurant with a leafy terrace & a warm ambiance serving international cuisine.,5491147880437,"Av. Costanera Rafael Obligado 6311, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1428,Buenos Aires,AR,-34.5499242,-58.4298648,4.5,5357,http://www.gardiner.com.ar/,www.gardiner.com.ar,13891272657293183183,ChIJT26dDU20vJURz4gO-OG2x8A,True,close,https://lh4.googleusercontent.com/-pPFWGvt7_Zg/AAAAAAAAAAI/AAAAAAAAAAA/IrhjXnSZnV4/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nryn07kZ2QlE3ny7NhwFG1gZG9xsg0co9Llv8HsBwAC_lHp11jLllwMPaeYnx-srczmR81ibVNoKPIER5T9D74G8Iv3pwBM2ZG3MUUO7uKK1SOH6Kjvahpp0MoXLHgAorVMwBM3=w533-h240-k-no,3858,moderate,
Pin Pun Monte Castro,Pizza restaurant,"Cafeteria, Restaurant",pizzeria - restaurante - cafeteria,5491145673115,"Av. Lope de Vega 1650, C1407 BOP, Cdad. Autónoma de Buenos Aires",BOP,C1407,Buenos Aires,AR,-34.6247413,-58.5112641,4.1,5335,https://www.instagram.com/pinpunmontecastro/,www.instagram.com,4686441589784871144,ChIJKVoIfi3IvJUR6IC-y8uVCUE,True,close,https://lh3.googleusercontent.com/-5zi6lineVVk/AAAAAAAAAAI/AAAAAAAAAAA/_wcjfa6zZ-E/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMnep-v-iwzcAkDN4ZUixG1d-bTDgx18Ml-uQ-y=w426-h240-k-no,1730,moderate,
Moka & Deli,Restaurant,"Confectionery store, Espresso bar",,5491143010147,"Av. Montes de Oca 1144, C1270 AAY, Cdad. Autónoma de Buenos Aires",AAY,C1270,Buenos Aires,AR,-34.6412349,-58.3739212,4.3,5328,https://www.facebook.com/MokaDeli,www.facebook.com,18072049414557974496,ChIJhcIUjUzLvJUR4L8IVjHRzPo,True,open,https://lh3.googleusercontent.com/-hjSU4n4KBfM/AAAAAAAAAAI/AAAAAAAAAAA/DEAi67-E7_g/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9zxXLR0B2eFabUq6G_GAOheXfimnxfLV9Oh5hsfAUQEzMgKfUV70Rvt2MQhovkP8wSU9VRxjBqwVXh-6yy0y98n6apjwYnnNX41EQ4ZhUV27yA8a2oLA3nSymh_BJu5bPkfvi=w408-h306-k-no,2468,moderate,
Prosciutto Ristorante Lanús,Italian restaurant,"Breakfast restaurant, Dessert restaurant, Espresso bar, Takeout restaurant, Pastry shop, Restaurant","Restaurante italiano !!! Con una gran variedad en pastas ! Y un menú con una variedad en entradas frías y calientes,
Carnes, pescados, mariscos, risottos, súper milanesas, menú infantil
Menú apto vegetariano, vegano, celiaco,
Con show en vivo los fines de semana !
Días de cata de vino, y la mejor atención de nuestro equipo ! Siempre con muy buena predisposición para que su estadía sea de la mejor ! Los esperamos !!",54921446566,"Gdor. Carlos Tejedor 125, B1824 B1824MWE, Provincia de Buenos Aires",B1824MWE,B1824,Buenos Aires Province,AR,-34.7022531,-58.39367,4.5,5323,http://prosciutto.com.ar/,prosciutto.com.ar,13612194548696988610,ChIJW79zBenNvJURwruXUNI66Lw,True,close,https://lh5.googleusercontent.com/-aMTkSWBQsuY/AAAAAAAAAAI/AAAAAAAAAAA/k6YPJS0QFUM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMcrqTBUpybd94GOftT-uD7A9jtzl3spCl92sMv=w408-h725-k-no,2440,moderate,
Green Eat Billinghurst,Restaurant,"Fast food restaurant, Tea store, Vegetarian restaurant","Green Eat es una tienda Fast Good con comida saludable, natural y deliciosa 🥕🥗. Usamos ingredientes responsables y huevos 100% libres de jaula desde 2019. ¡Cuidamos tu salud y el planeta! 🌱",,"C1425BGT, Av. Sta. Fe 3129, Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.5896293,-58.4091494,4.3,5320,http://www.greeneat.com.ar/,www.greeneat.com.ar,5277639689052932380,ChIJaW9dmoPKvJURHMmAxlXxPUk,True,close,https://lh6.googleusercontent.com/-ebDLO2mmaRQ/AAAAAAAAAAI/AAAAAAAAAAA/Ey2NwWcPGSc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqS66bOFlbuWLuOHohIMhwHfwqnt6BWpE9jhnjzI4lQCy5iPYS9KGNhzCtmI_4eqYDQLHjIjTu4xgaPjQ-RJ0tnB37sSi9EtXhUrCGsKQOkkB80zfp29a3uTm0kJhnyRsi9azSl=w426-h240-k-no,1773,moderate,
Mamma Mía,Restaurant,,"Un lugar escondido en el corazón de ciudadela, con una atención esmerada y personalizada que hace sentir al publico como en su casa.
Contamos con dos amplios salones muy bien ambientados como también con una sala de juegos para los mas pequeños.
Tenemos varias propuestas para todos los gustos, como nuestro mas abundante y exquisito menú de parrilla y pastas libre con una selecta variedad de embutidos, achuras, cortes de los mejores novillos calidad premium, como así también unas riquísimas pastas caseras amasados por nuestros cocineros.
Para los que prefieren la opción a la carta tenemos una amplia opción de platos elaborados.
¡Con mucho gusto los esperamos!
Walter Innella",5491175321608,"Ing Amoretti 3707, B1702 Ciudadela, Provincia de Buenos Aires",Ciudadela,,Buenos Aires Province,AR,-34.6461283,-58.534776799999996,4.6,5297,,,17655790708112382330,ChIJoYcx1GvIvJURelmuyRr4BfU,True,open,https://lh5.googleusercontent.com/-ViHHasGzQZ4/AAAAAAAAAAI/AAAAAAAAAAA/CRRoAYtk2Q8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNqnkSa7ki7Murtli1PNuHDdosjglFZTf1l0WNL=w408-h306-k-no,2419,moderate,
INVERNADERO,Restaurant,"Bar, Seafood restaurant, Spanish restaurant, Tapas restaurant","INVERNADERO es un lugar con mucha personalidad, lleno de plantas y con evocaciones literarias. En plena Biblioteca Nacional, rodeado de libros y cultura, surge Invernadero: un bar de ‘Gin & Tapas’ que viene a romper con todos los esquemas.

Se destaca por su versatilidad, ofreciendo una experiencia sensorial para cada momento. Nuestra carta fuerte: los gin tonics tirados y una variedad de tapas para acompañarlos. Un lugar totalmente diferente a lo que se puede encontrar, que se destaca por sus experiencias gourmet únicas, genuinas y reales.

El nombre lo dice todo: Invernadero es un oasis en el medio de la ciudad. Una mezcla entre el diseño, lo clásico, lo bueno.",5491125612502,"Agüero 2502, C1425EID, 1425 Buenos Aires",Buenos Aires,1425,Buenos Aires,AR,-34.584957599999996,-58.398189099999996,4.2,5283,https://www.invernaderobn.com/menu/,www.invernaderobn.com,10811741496744232797,ChIJ-Q7eUWHLvJURXUfKtJsFC5Y,True,open,https://lh5.googleusercontent.com/-pWu-kgY1Q64/AAAAAAAAAAI/AAAAAAAAAAA/7eYrECjtmH8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOh4ucl2_SxyuIO-mpGfSmt0rozuEF7XDwivp_q=w408-h271-k-no,4461,moderate,
Burger King,Fast food restaurant,"Hamburger restaurant, Takeout restaurant, Restaurant","Well-known fast-food chain serving grilled burgers, fries & shakes.",5491154182335,"Av. Rivadavia 68, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,,Buenos Aires Province,AR,-34.7232571,-58.2598346,4.1,5276,http://www.burgerking.com.ar/,www.burgerking.com.ar,4965678998202325708,ChIJGVHRTxsvo5URzJp3VL2i6UQ,True,open,https://lh4.googleusercontent.com/-VBp1A_QRzh4/AAAAAAAAAAI/AAAAAAAAAAA/grqGF4EoCT0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_-C2hMIDkPfOSte9Ytuj0rjIUKJh_NK4mijh7VF14tS0HZlkEWtVGnR8n8t7KiIW1LvskihFypDuPLkK26PU57QvJEWTbM0uuBMWtlC_5YrOiacWWA81WDRJqxrJwD9RIyIg=w426-h240-k-no,1683,moderate,
Fujisan,Japanese restaurant,Restaurant,,5491147841313,"Mendoza 1650, C1428 DJP, Cdad. Autónoma de Buenos Aires",DJP,C1428,Buenos Aires,AR,-34.556872,-58.450117,4.4,5272,http://www.fujisan.com.ar/,www.fujisan.com.ar,7995617546711792862,ChIJ-TSStzK0vJUR3vyiz8sj9m4,True,open,https://lh3.googleusercontent.com/-CHn41iWKCps/AAAAAAAAAAI/AAAAAAAAAAA/uYh-G22gtpQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOKGT-tS3cv-xoorjsoncYQw149bukbFejtpG1Y=w408-h272-k-no,5848,moderate,
Solera del Parque,Pizza restaurant,Restaurant,,5491145011352,"Cuenca 2756, C1417AAL Cdad. Autónoma de Buenos Aires",Buenos Aires,C1417,Buenos Aires,AR,-34.604293999999996,-58.4931973,4.1,5265,,,10057904661204069142,ChIJIf0lIiS2vJURFmvQEwDblIs,True,open,https://lh6.googleusercontent.com/-iBro9V_Jzuo/AAAAAAAAAAI/AAAAAAAAAAA/T935znX4txw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNkSgW3Hsmmt2PyH5Ottkgn7qYmiVmSBVx1UUQNueNHD2xeSL0_ZuzhlCtPOY0B460ZgaKeYGEsNfqJhmP_heWLUeK0_VHuQW__MFcFoQzoutQM81LopUPv4lanIn4AEpZBaKh=w408-h306-k-no,1479,moderate,
Outback Steakhouse Aeroparque,Restaurant,,"Boisterous Australian-themed chain serving steaks, seafood & other hearty steakhouse fare.",5491133965604,"Aeroparque Internacional Jorge Newbery, Zona De Pre Embarque De Vuelos Internacionales, Av. Costanera Rafael Obligado, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5562632,-58.414058999999995,4.3,5252,http://outback.com.ar/,outback.com.ar,16327294415906288236,ChIJmbQsqn-1vJURbDJQ-8MzluI,True,close,https://lh4.googleusercontent.com/-aLEaNmMKQwo/AAAAAAAAAAI/AAAAAAAAAAA/y9jDZoyyPhk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6C_vTu4pyP0VRxoS91cnCUq0-PCGgE5M4MQ1fasUJXB2SGFV_raoR9RKT2Ok76HXhLYHrjppY5eFq6cqf6-8fvXCtHNpSeQ_Xmka0FMaDEpl30wG6FJff6HKXdY-1_ykBwUSB=w426-h240-k-no,728,,
McDonald's,Fast food restaurant,"Hamburger restaurant, Meal delivery, Takeout restaurant, Restaurant","Classic, long-running fast-food chain known for its burgers & fries.",,"Av. Corrientes 3966, C1179AAS Cdad. Autónoma de Buenos Aires",Buenos Aires,C1179,Buenos Aires,AR,-34.6033816,-58.4204264,3.8,5239,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,6992060353319195810,ChIJbZIuDWHKvJURotSuh9jJCGE,True,open,https://lh4.googleusercontent.com/-_r1bp3XBmug/AAAAAAAAAAI/AAAAAAAAAAA/NiLbc97bzsY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrx3VLgBBdZm-uKrbAJ6mQo4tcK22bZTZof_AGff7Nm3q9Qy6j7ajCgrYg3qCEuIBjmXJIOjA7VFq8hJ_X_czcNDKg4pvMvKg3Qftbya-cegz4zQnAVAW_xjYxmMS59ebYNm_py=w408-h306-k-no,637,moderate,
LA FAROLA Express,Restaurant,"Coffee shop, Pizza restaurant",,5491142251999,"E. Del Valle Iberlucea 2896, B1824CTL Gran Buenos Aires, Provincia de Buenos Aires",Gran Buenos Aires,B1824,Buenos Aires Province,AR,-34.705511,-58.392962,4,5238,,,3272959733301190114,ChIJ9fewISLNvJUR4h2TW4njay0,True,open,https://lh4.googleusercontent.com/--sfCu4Mr8xE/AAAAAAAAAAI/AAAAAAAAAAA/H9LgUqEC5a0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOB8IQTry1bb9QkjeNEwANbfmMJrLy3qfD3Ly0M=w408-h306-k-no,1952,moderate,
Doña Cocina Tipo Casa,Restaurante,,"Hacemos la comida que nos gusta: casera, autentica y para los amigos y familia.
Homenajeamos a nuestras abuelas y madres.",54948629278,"Bulnes 802, C1176ABP Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1176,Cdad. Autónoma de Buenos Aires,AR,-34.6020532,-58.4180201,4.4,5233,https://www.instagram.com/donacocinatipocasa/?hl=es-la,www.instagram.com,5348681657426517077,ChIJlTgSDmLKvJURVRyO_6BVOko,True,close,https://lh4.googleusercontent.com/-_Sd8c6Dr0cw/AAAAAAAAAAI/AAAAAAAAAAA/ywQTk2EVOvc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxjW7-4MlNpxtBCiYprjV9B9EO8YPVMZxbMrG2TyqdMZcCRJLst7SlvvV6_NyZxsekKTQZRpPfXp7MHZpW-vFmvIja3x78rdO86xbe8_ClQa4t3tMY7645u8gJ2fxjSWtPwk-ybw=w408-h359-k-no,2159,moderate,
El Bodegón del Anti,Restaurante,Bar,"EL BODEGÓN DEL ANTI.
Nuestro lugar en el mundo.

Somos un lugar sencillo, familiar e insoslyablemente Argentino.

Con comida simple, de abuela, abundante, para compartir, a buen precio y de mucha calidad.

Una esquina, como cualquier otra esquina, de nuestra querida ciudad de Junín.

Nuestro sueño fue convertirla en un Centro de Cultura Bodegonera para seguir haciendo lo que amamos: difundir y disfrutar de la verdadera Gastronomía Argentina.

Y después de algunos años, gracias a la Comunidad del Anti, ganamos el premio al Mejor Bodegón de la Ciudad.

Los bodegones que tanto amamos tienen 100 años de vida. Hacia allá vamos.

Te esperamos, porque para nosotros...
Todo el año es bodegón.

Salud!",5491151818049,"Soler 5901, C1425 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1425,Cdad. Autónoma de Buenos Aires,AR,-34.5783187,-58.4356125,4.6,5209,http://www.antigourmet.com.ar/,www.antigourmet.com.ar,15968863104557696737,ChIJI69G9JO1vJUR4cYADmPMnN0,True,close,https://lh5.googleusercontent.com/-igsM9fgpkOo/AAAAAAAAAAI/AAAAAAAAAAA/aENEPLpRTpA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNgvWd_RYXeLIP5q63OApPCP-vrx3APbwiuOZtn=w532-h240-k-no,2630,inexpensive,
Cooperativa Alé Alé,Restaurant,,,5491148622293,"José A. Cabrera 4270, C1414 BGB, Cdad. Autónoma de Buenos Aires",BGB,C1414,Buenos Aires,AR,-34.5950054,-58.4253632,4.3,5193,,,18175846174951331758,ChIJxa9WfXnKvJURrtcd3suTPfw,True,close,https://lh6.googleusercontent.com/-uI9E0wJhzCY/AAAAAAAAAAI/AAAAAAAAAAA/7zisBtgZ9j8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noaNqPYFEilMwdnzRA97hfxZNj3puzlxv2R95qcOvHPUNyssWljLgn3TMqbTZhu2PXsutWHLmqFsxTNiSAAJCGjuh2QrpiOEJMx4H5xJJ11b-DOoWO0pQD6n1lryO3RuUJ-HUGeyA=w426-h240-k-no,3257,moderate,
Lo de Carlitos,Restaurant,,,54947592587,"Justo José de Urquiza 4906, B1678AER Caseros, Provincia de Buenos Aires",Caseros,B1678,Buenos Aires Province,AR,-34.605886,-58.565881,4.3,5187,https://www.instagram.com/lodecarlitoscaseros/?hl=es,www.instagram.com,4604796849760458772,ChIJpWUNUyO4vJURFFjPbFaG5z8,True,open,https://lh4.googleusercontent.com/-aW4mGfOFBB0/AAAAAAAAAAI/AAAAAAAAAAA/72VKyyAv_Go/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noRPE7z3IeZy9utEV_4W6RtdcpbuTpGrVceEw3vJTRruM43_Sjf5NFDLUIGRYhc1zbKHwb9RRhMqagLNnuttw8l7o_P6Lq92FTVS9cWdFYc_Iy2sjTSnG7HKUe7aDbT3pESdGmj=w408-h725-k-no,2041,moderate,
Plaza Asturias,Restaurante de cocina española,Restaurante,,5491143827334,"Av. de Mayo 1185, C1085 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1085,Cdad. Autónoma de Buenos Aires,AR,-34.609035999999996,-58.383375,4,5177,https://plaza-asturias.com.ar/,plaza-asturias.com.ar,16845569433796416697,ChIJKfvvodrKvJURuRSd_CV8x-k,True,close,https://lh5.googleusercontent.com/-TKqPkS-Ve1I/AAAAAAAAAAI/AAAAAAAAAAA/0hHDRw0VEsI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_LpXLok1AgHJ-bAPqiAa-gZOi76RPQe6dLULf7r5QItHgvT0dKj0FEFyIRf_alpo7Yqm2O_D2IeaX5HZ9-05cirt19V5HC99F_lIpkEyNKOk1DA6vfmprdj8oGCWyLejT4woMzg=w408-h306-k-no,3290,inexpensive,
Lo de Carlitos,Restaurant,"Bar & grill, Espresso bar",,5491143002831,"Chile 342, C1098 AAH, Cdad. Autónoma de Buenos Aires",AAH,C1098,Buenos Aires,AR,-34.6160109,-58.3709266,4.4,5172,https://www.lodecarlitos.com/,www.lodecarlitos.com,3869178351640857562,ChIJgcwWO9U0o5UR2ksvBjYVsjU,True,open,https://lh3.googleusercontent.com/-DsI2sIkwjPE/AAAAAAAAAAI/AAAAAAAAAAA/WI4W5nTBa4M/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0onzPjZ6xY84w2pBpt61ChcWjL1oiZ9vsp3mp1CLwErCpI-_1yahxzW_J1nuVQ8_PiGAFRvBegrth1Ch2HVOaJ7_FRKjV6KYWOIxyXcnJSm83NpbEoV8t8D0PtXcdlNBmHchE=w408-h408-k-no,2120,moderate,
YPF Estación de Servicios,Gas station,"ATM, Espresso bar, Oil change service, Restaurant","Estación de Servicio Oficial de YPF: Combustibles, Lubricantes, Cuidado del Auto, Full y Boxes. Energía que nos une.
En tu vida todos los días.
Nos acercamos a quienes nos eligen en cada momento con opciones innovadoras.
Transformamos la experiencia de nuestros clientes con soluciones que mejoran su día a día.",5491146510033,"Av. Pres. Dr. Arturo Umberto Illia 2604, B1754 San Justo, Provincia de Buenos Aires",San Justo,B1754,Buenos Aires Province,AR,-34.676722,-58.5649154,4.7,5166,,,17703420837746310128,ChIJwX1wSi7GvJUR8Psdh3Qvr_U,True,open,https://lh5.googleusercontent.com/-5iPb2lWnXGw/AAAAAAAAAAI/AAAAAAAAAAA/-XCATP7bNNE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPEK4i3_a1VZN7b2PBNV6M_WYLIV-ZI1gdlnFFK=w408-h272-k-no,629,,
Sintaxis,Gluten-free restaurant,"Breakfast restaurant, Delivery service, Grocery store, Restaurant","Un proyecto familiar. Una propuesta innovadora. El primer restaurante de Argentina con la cocina estrictamente libre de gluten.

Sintaxis es conexión y reunión
Sintaxis son relaciones y comunicación
Sintaxis es lo que cada uno pretende e imagina
Sintaxis son imágenes y aromas, sabores y sensaciones
Sintaxis es un momento y una ocasión
Sintaxis somos familia y sos vos
Sintaxis es para todos; sintiéndonos como en casa",5491156535755,"Nicaragua 4849, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5862775,-58.4274655,4.3,5165,http://www.sintaxisglutenfree.com/,www.sintaxisglutenfree.com,12746853622955529354,ChIJm7SaDYa1vJURilQqmNXr5bA,True,close,https://lh4.googleusercontent.com/-fz9Y9QxEIpI/AAAAAAAAAAI/AAAAAAAAAAA/vWta1iXDxAc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPHUP5ygm1i1GmjejEnERiUrcM3hh1ysZs9aQqF=w426-h240-k-no,2755,moderate,
TRIXIE American Diner,Restaurant,Hamburger restaurant,"TRIXIE DINER, es una propuesta que toma como referencia el estilo americano de los años 50, respetando hasta el mas minimo detalle la arquitectura tipica de los "" DINER "" americanos .con musica pop y rock & roll como acompañante de cada comida, TRIXIE es una propuesta diferente que invita a sumergirse en los años dorados.",,"Av. Costanera Rafael Obligado 1221, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5699088,-58.3978408,4.3,5153,https://trixiediner.com/,trixiediner.com,12008911983453324048,ChIJN0WCAmm1vJUREMOqsNI5qKY,True,close,https://lh6.googleusercontent.com/-Wvnl6buO85s/AAAAAAAAAAI/AAAAAAAAAAA/PeaFd_T5Hy0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noulLF2yp_-6nB7aKl4OP-CRB62rJSAwRbMkqtALyYOU6n3On4geDJLqTladpK1CXDJOKDv_a21smCJBU2N4KHb6QGzyot-gpS0wxwpFW5joQkC-V-pathm-R8KtNi2632lpoq3tA=w408-h306-k-no,6628,moderate,
Albamonte,Restaurant,,Bustling dining spot in a laid-back environment offering Argentinian & Mediterranean cuisine.,5491145532400,"Av. Corrientes 6735, C1427BPF C1427BPF, Cdad. Autónoma de Buenos Aires",C1427BPF,C1427,Buenos Aires,AR,-34.587572,-58.453137,4.3,5151,https://instagram.com/albamonteristorante?igshid=YmMyMTA2M2Y=,instagram.com,2035020361321488599,ChIJqcUiNuW1vJUR1yBBkzzYPRw,True,close,https://lh6.googleusercontent.com/-2PkqyjXNAAo/AAAAAAAAAAI/AAAAAAAAAAA/r7BvYFRjyaw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqzmYi3TraJ1umPki6vLVLhvHSPRbB-0kZi1zC59k6S_JFFh8xY-2wiN25GV8c6QuevUwyF7isUinNIhi82tvjEnauRCPuYKD8Ym_WW-9SyKUiAhbTgp4p6-oW4P1r1tIzXYtx0=w408-h544-k-no,2760,moderate,
